Make,Model,Condition,Price,Year,Body_Type,Fuel_Type,Enginer_Size,Fuel_Consumption,Acceleration,GearBox,DriveTrain,CO2_Emissions,Doors,Seats,Annual_Tax
AUDI,TT,Used,1495,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,
AUDI,TT,Used,1500,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,226,3 doors,4 seats,315
AUDI,TT,Used,1499,1999,Coupe,Petrol,3.2L,28.5 mpg,6.4,Automatic,quattro,238,3 doors,4 seats,315
AUDI,TT,Used,1495,1999,Coupe,Petrol,1.8L,29.7 mpg,7.9,Manual,quattro,228,3 doors,4 seats,
AUDI,TT,Used,1495,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,1495,1999,Convertible,Petrol,1.8L,34.0 mpg,8.9,Manual,,199,2 doors,2 seats,290
AUDI,TT,Used,1495,1999,Coupe,Petrol,1.8L,34.4 mpg,7.8,Manual,,194,3 doors,4 seats,
AUDI,TT,Used,1400,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,315
AUDI,TT,Used,1495,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,
AUDI,TT,Used,1200,1999,Coupe,Petrol,1.8L,34.4 mpg,7.4,Manual,,221,3 doors,4 seats,290
AUDI,TT,Used,1495,1999,Coupe,Petrol,1.8L,29.7 mpg,6.4,Manual,quattro,226,3 doors,4 seats,
AUDI,TT RS,Used,26495,2009,Convertible,Petrol,2.5L,31.0 mpg,4.4,Manual,quattro,212,2 doors,2 seats,315
AUDI,TT RS,Used,28247,2009,Convertible,Petrol,2.5L,32.8 mpg,4.4,Automatic,quattro,199,2 doors,2 seats,290
AUDI,TT RS,Used,40900,2016,Convertible,Petrol,2.5L,34.0 mpg,3.8,Automatic,quattro,189,2 doors,2 seats,290
AUDI,TT RS,Used,39999,2016,Coupe,Petrol,2.5L,34.4 mpg,3.7,Automatic,quattro,187,3 doors,4 seats,290
AUDI,TT RS,Used,24990,2009,Coupe,Petrol,2.5L,33.2 mpg,4.3,Automatic,quattro,197,3 doors,4 seats,290
AUDI,TT RS,Used,23663,2009,Coupe,Petrol,2.5L,31.4 mpg,4.3,Manual,quattro,209,3 doors,4 seats,315
AUDI,TT RS,Used,22500,2009,Coupe,Petrol,2.5L,31.4 mpg,4.5,Manual,quattro,209,3 doors,4 seats,315
AUDI,TT RS,Used,22995,2009,Convertible,Petrol,2.5L,32.8 mpg,4.4,Automatic,quattro,199,2 doors,2 seats,290
AUDI,TT RS,Used,23980,2009,Coupe,Petrol,2.5L,31.4 mpg,4.5,Manual,quattro,209,3 doors,4 seats,290
AUDI,TT RS,Used,26994,2009,Coupe,Petrol,2.5L,31.4 mpg,4.3,Manual,quattro,209,3 doors,4 seats,315
AUDI,TT RS,Used,25500,2009,Coupe,Petrol,2.5L,33.2 mpg,4.1,Automatic,quattro,197,3 doors,4 seats,290
AUDI,TT RS,Used,26495,2009,Convertible,Petrol,2.5L,31.0 mpg,4.4,Manual,quattro,212,2 doors,2 seats,315
AUDI,TT RS,Used,26990,2009,Coupe,Petrol,2.5L,31.4 mpg,4.5,Manual,quattro,209,3 doors,4 seats,315
AUDI,TT RS,Used,16980,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,16980,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,17450,2009,Coupe,Petrol,2.5L,30.7 mpg,4.6,Manual,quattro,214,3 doors,4 seats,315
AUDI,TT RS,Used,16950,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,16795,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,16980,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,17750,2009,Coupe,Petrol,2.5L,31.4 mpg,4.5,Manual,quattro,209,3 doors,4 seats,315
AUDI,TT RS,Used,16311,2009,Convertible,Petrol,2.5L,31.0 mpg,4.6,Manual,quattro,212,2 doors,2 seats,315
AUDI,TT RS,Used,16950,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,16795,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,16311,2009,Convertible,Petrol,2.5L,31.0 mpg,4.6,Manual,quattro,212,2 doors,2 seats,315
AUDI,TT RS,Used,16500,2009,Coupe,Petrol,2.5L,30.7 mpg,4.6,Manual,quattro,214,3 doors,4 seats,315
AUDI,TT RS,Used,16980,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,21995,2012,Coupe,Petrol,2.5L,,,Manual,,,2 doors,,
AUDI,TT RS,Used,20999,2009,Coupe,Petrol,2.5L,,,Automatic,quattro,214,3 doors,4 seats,290
AUDI,TT RS,Used,21350,2009,Coupe,Petrol,2.5L,31.4 mpg,4.5,Manual,quattro,209,3 doors,4 seats,315
AUDI,TT RS,Used,21000,2009,Coupe,Petrol,2.5L,33.2 mpg,4.3,Automatic,quattro,,3 doors,4 seats,
AUDI,TT RS,Used,20750,2009,Coupe,Petrol,2.5L,31.4 mpg,4.5,Manual,quattro,209,3 doors,4 seats,290
AUDI,TT RS,Used,18990,2009,Convertible,Petrol,2.5L,31.0 mpg,4.6,Manual,quattro,212,2 doors,2 seats,315
AUDI,TT RS,Used,18495,2009,Coupe,Petrol,2.5L,30.7 mpg,4.6,Manual,quattro,214,3 doors,4 seats,315
AUDI,TT RS,Used,18249,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,TT RS,Used,18990,2009,Convertible,Petrol,2.5L,29.7 mpg,4.7,Manual,quattro,221,2 doors,2 seats,315
AUDI,S7,Used,40000,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,4 seats,140
AUDI,S7,Used,32980,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,5 seats,315
AUDI,S7,Used,38950,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,4 seats,140
AUDI,S7,Used,33995,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,5 seats,315
AUDI,S7,Used,33790,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,5 seats,315
AUDI,S7,Used,33000,2014,Hatchback,Petrol,4.0L,30.4 mpg,4.6,Automatic,quattro,215,5 doors,4 seats,315
AUDI,S7,Used,31990,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,5 seats,315
AUDI,S7,Used,32990,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,5 seats,315
AUDI,S7,Used,40000,2014,Hatchback,Petrol,4.0L,29.7 mpg,4.6,Automatic,quattro,220,5 doors,4 seats,140
AUDI,S7,Used,27900,2014,Hatchback,Petrol,4.0L,30.4 mpg,4.6,Automatic,quattro,225,5 doors,4 seats,315
AUDI,S7,Used,27900,2014,Hatchback,Petrol,4.0L,30.4 mpg,4.6,Automatic,quattro,225,5 doors,4 seats,315
AUDI,S7,Used,26950,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,5 seats,315
AUDI,S7,Used,26500,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,5 seats,315
AUDI,S7,Used,27500,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,5 seats,315
AUDI,S7,Used,27500,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,5 seats,315
AUDI,S7,Used,25920,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,4 seats,315
AUDI,S7,Used,25995,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,4 seats,315
AUDI,S7,Used,24995,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,5 seats,315
AUDI,S7,Used,23990,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,5 seats,
AUDI,S8,Used,33750,2013,Saloon,Petrol,4.0L,30.1 mpg,4.1,Automatic,quattro,216,4 doors,5 seats,315
AUDI,S8,Used,34500,2013,Saloon,Petrol,4.0L,28.2 mpg,3.8,Automatic,quattro,231,4 doors,5 seats,
AUDI,S8,Used,33989,2013,Saloon,Petrol,4.0L,30.1 mpg,4.1,Automatic,quattro,216,4 doors,5 seats,315
AUDI,S8,Used,33750,2013,Saloon,Petrol,4.0L,30.1 mpg,4.1,Automatic,quattro,216,4 doors,5 seats,315
AUDI,S8,Used,31450,2013,Saloon,Petrol,4.0L,30.1 mpg,4.1,Automatic,quattro,216,4 doors,5 seats,315
AUDI,S8,Used,33000,2013,Saloon,Petrol,4.0L,30.1 mpg,4.1,Automatic,quattro,216,4 doors,5 seats,315
AUDI,S7,Used,24690,2012,Hatchback,Petrol,4.0L,,,Automatic,,,5 doors,,
AUDI,S7,Used,24289,2012,Hatchback,Petrol,4.0L,29.4 mpg,4.7,Automatic,quattro,225,5 doors,5 seats,315
AUDI,S8,Used,27995,2010,Saloon,Petrol,4.0L,28.0 mpg,4.2,Automatic,quattro,235,4 doors,4 seats,540
AUDI,S8,Used,17995,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,14495,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,13990,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,10995,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,11950,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,10990,2006,Saloon,Petrol,5.2L,20.0 mpg,5.0,Automatic,quattro,321,4 doors,5 seats,555
AUDI,S8,Used,10590,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,11995,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,10499,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,10500,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,
AUDI,S8,Used,11900,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,9495,2006,Saloon,Petrol,5.2L,20.0 mpg,5.0,Automatic,quattro,321,4 doors,5 seats,555
AUDI,S8,Used,9950,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S8,Used,3995,1997,Saloon,Petrol,4.2L,,6.6,Automatic,quattro,338,4 doors,5 seats,315
AUDI,S8,Used,8489,2006,Saloon,Petrol,5.2L,21.4 mpg,5.1,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S6 SALOON,Nearly New,39900,2014,Saloon,Petrol,4.0L,30.7 mpg,4.4,Automatic,quattro,214,4 doors,5 seats,140
AUDI,S6 AVANT,Nearly New,49900,2014,Estate,Petrol,4.0L,30.1 mpg,4.6,Automatic,quattro,219,5 doors,5 seats,140
AUDI,S6 SALOON,Used,24500,2012,Saloon,Petrol,4.0L,29.4 mpg,4.6,Automatic,quattro,225,4 doors,5 seats,315
AUDI,S6 SALOON,Used,27750,2014,Saloon,Petrol,4.0L,30.7 mpg,4.4,Automatic,quattro,214,4 doors,5 seats,315
AUDI,S6 SALOON,Used,29990,2014,Saloon,Petrol,4.0L,30.7 mpg,4.4,Automatic,quattro,214,4 doors,5 seats,315
AUDI,S6 SALOON,Used,24995,2014,Saloon,Petrol,4.0L,30.7 mpg,4.4,Automatic,quattro,214,4 doors,5 seats,315
AUDI,S6 SALOON,Used,23990,2012,Saloon,Petrol,4.0L,29.4 mpg,4.6,Automatic,quattro,225,4 doors,5 seats,315
AUDI,S6 SALOON,Used,22500,2014,Saloon,Petrol,4.0L,,,Automatic,,,4 doors,,
AUDI,S6 SALOON,Used,22850,2012,Saloon,Petrol,4.0L,29.4 mpg,4.6,Automatic,quattro,225,4 doors,5 seats,315
AUDI,S6 SALOON,Nearly New,39900,2014,Saloon,Petrol,4.0L,30.7 mpg,4.4,Automatic,quattro,214,4 doors,5 seats,140
AUDI,S6 SALOON,Used,39995,2014,Saloon,Petrol,4.0L,30.7 mpg,4.4,Automatic,quattro,214,4 doors,5 seats,140
AUDI,S6 AVANT,Used,32950,2014,Estate,Petrol,4.0L,30.1 mpg,4.6,Automatic,quattro,219,5 doors,5 seats,
AUDI,S6 AVANT,Nearly New,44500,2014,Estate,Petrol,4.0L,30.1 mpg,4.6,Automatic,quattro,219,5 doors,5 seats,140
AUDI,S6 AVANT,Used,43495,2014,Estate,Petrol,4.0L,29.4 mpg,4.6,Automatic,quattro,224,5 doors,5 seats,315
AUDI,S6 AVANT,Used,42990,2014,Estate,Petrol,4.0L,29.4 mpg,4.6,Automatic,quattro,224,5 doors,5 seats,140
AUDI,S6 AVANT,Used,25995,2012,Estate,Petrol,4.0L,29.1 mpg,4.7,Automatic,quattro,226,5 doors,5 seats,
AUDI,S6 AVANT,Used,33850,2014,Estate,Petrol,4.0L,30.1 mpg,4.6,Automatic,quattro,219,5 doors,5 seats,315
AUDI,S6 AVANT,Used,44000,2014,Estate,Petrol,4.0L,29.4 mpg,4.6,Automatic,quattro,224,5 doors,5 seats,140
AUDI,S6 AVANT,Used,9950,2006,Estate,Petrol,5.2L,21.7 mpg,5.3,Automatic,quattro,309,5 doors,5 seats,555
AUDI,S6 AVANT,Used,14995,2006,Estate,Petrol,5.2L,22.4 mpg,5.3,Automatic,quattro,299,5 doors,5 seats,555
AUDI,S6 SALOON,Used,22500,2014,Saloon,Petrol,4.0L,,,Automatic,,,4 doors,,
AUDI,S6 AVANT,Used,14995,2007,Estate,Petrol,5.2L,,,Automatic,,,,,
AUDI,S6 SALOON,Used,22000,2012,Saloon,Petrol,4.0L,29.4 mpg,4.6,Automatic,quattro,225,4 doors,5 seats,315
AUDI,S6 AVANT,Used,14450,2006,Estate,Petrol,5.2L,22.4 mpg,5.3,Automatic,quattro,299,5 doors,5 seats,555
AUDI,S6 SALOON,Used,10495,2006,Saloon,Petrol,5.2L,21.1 mpg,5.2,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S6 SALOON,Used,6990,2006,Saloon,Petrol,5.2L,21.1 mpg,5.2,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S6 SALOON,Used,9750,2006,Saloon,Petrol,5.2L,21.1 mpg,5.2,Automatic,quattro,319,4 doors,5 seats,555
AUDI,S5,New,55010,2016,Convertible,Petrol,3.0L,35.3 mpg,4.9,Automatic,quattro,181,2 doors,4 seats,
AUDI,S4 CABRIOLET,Used,10489,2005,Convertible,Petrol,4.2L,22.4 mpg,6.2,Automatic,quattro,302,2 doors,4 seats,555
AUDI,S4 AVANT,New,50826,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,
AUDI,S4 AVANT,Nearly New,41750,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S5,New,55010,2016,Convertible,Petrol,3.0L,35.3 mpg,4.9,Automatic,quattro,181,2 doors,4 seats,
AUDI,S4 CABRIOLET,Used,10390,2005,Convertible,Petrol,4.2L,22.4 mpg,6.2,Automatic,quattro,302,2 doors,4 seats,555
AUDI,S4 AVANT,New,50826,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,
AUDI,S4 AVANT,Nearly New,41750,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,41750,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,41750,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,41750,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,41990,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Used,35750,2016,Estate,Petrol,3.0L,37.2 mpg,4.7,Automatic,quattro,175,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,41750,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,39995,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,39999,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Used,40000,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,40000,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,40000,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,39000,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Used,39900,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,37900,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Used,37500,2016,Estate,Petrol,3.0L,37.2 mpg,4.7,Automatic,quattro,175,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,42210,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
AUDI,S4 AVANT,Nearly New,38495,2016,Estate,Petrol,3.0L,35.8 mpg,4.7,Automatic,quattro,179,5 doors,5 seats,140
